episode,epoch,actor_loss,critic_loss,entropy,total_loss,kl
10,6,-0.00873461551964283,0.005504119209945202,0.847693920135498,-0.020014837384223938,0.007225792855024338
11,1,-3.725290298461914e-09,0.0031432469841092825,0.8477888107299805,-0.013626020401716232,-3.7107383832335472e-09
11,2,-1.2950971722602844e-05,0.0017029637238010764,0.8479085564613342,-0.015081618912518024,0.0060300277546048164
11,3,-0.005742501467466354,0.0032790922559797764,0.8480554819107056,-0.019237948581576347,0.008377769961953163
11,4,-0.0035907411947846413,0.005298126954585314,0.8482177257537842,-0.015070360153913498,0.023701535537838936
12,1,1.0710209608078003e-08,0.00620833458378911,0.8483654856681824,-0.010555356740951538,1.1947122402489185e-08
12,2,-0.0035199355334043503,0.0029604402370750904,0.8485354781150818,-0.017326556146144867,0.006432626396417618
12,3,-0.006235798820853233,0.0013188424054533243,0.8486731052398682,-0.02168673649430275,0.01052841730415821
12,4,-0.0012396536767482758,0.002471798099577427,0.8488088250160217,-0.015540317632257938,0.01920744776725769
13,1,4.7497451305389404e-08,0.005259223747998476,0.8489323854446411,-0.011498654261231422,-2.9234797693789005e-08
13,2,-0.0042089251801371574,0.005177060607820749,0.8490614891052246,-0.01579233817756176,0.005143662448972464
13,3,-0.005676973611116409,0.0024611186236143112,0.8492372632026672,-0.019979799166321754,0.006047720089554787
13,4,-0.009200455620884895,0.0021750936284661293,0.8494464755058289,-0.023793436586856842,0.006734397727996111
13,5,-0.009225785732269287,0.003487772773951292,0.8496497869491577,-0.022510100156068802,0.013537389226257801
13,6,-0.013042064383625984,0.005950341932475567,0.8498715758323669,-0.02386818826198578,0.00818694569170475
14,1,1.862645149230957e-09,0.006429146509617567,0.8501044511795044,-0.010334910824894905,-6.111804395914078e-09
14,2,0.002206750214099884,0.003962814342230558,0.8503190279006958,-0.010598724707961082,0.009165789932012558
14,3,0.004498296417295933,0.004353909753262997,0.8505275249481201,-0.007920196279883385,0.01413486897945404
14,4,0.0014158394187688828,0.007088317070156336,0.8507563471794128,-0.00827275775372982,0.013815809041261673
14,5,-0.002758720889687538,0.008254578337073326,0.8509827852249146,-0.01128552295267582,0.010471884161233902
14,6,-0.005792345851659775,0.005921108182519674,0.8511770367622375,-0.01665644720196724,0.009538880549371243
15,1,-9.313225746154785e-09,0.005766646005213261,0.8513493537902832,-0.011004946194589138,7.34871719032526e-09
15,2,-0.003283977508544922,0.007466515526175499,0.8515084981918335,-0.012592179700732231,0.00787004828453064
15,3,-0.005245264619588852,0.00799739919602871,0.851678192615509,-0.01402592658996582,0.015339282341301441
16,1,1.30385160446167e-08,0.0053573427721858025,0.851842999458313,-0.011406914331018925,-6.737536750733852e-09
16,2,0.0005577867850661278,0.0026712415274232626,0.8519935011863708,-0.013538205064833164,0.0035834233276546
16,3,-0.0022434676066040993,0.0018665306270122528,0.8521125316619873,-0.017146512866020203,0.004538307432085276
16,4,-0.00019209366291761398,0.0014551854692399502,0.8521933555603027,-0.015508074313402176,0.009260807186365128
16,5,-0.0007142117246985435,0.002211360028013587,0.8522527813911438,-0.015275186859071255,0.011496394872665405
16,6,-0.00524190254509449,0.0035230100620537996,0.8522897958755493,-0.01849195547401905,0.011614692397415638
17,1,-7.450580596923828e-09,0.005284054204821587,0.8522834777832031,-0.01147184707224369,1.6560079529881477e-08
17,2,-0.0010690689086914062,0.006183059886097908,0.8522714376449585,-0.011641664430499077,0.0014964697184041142
17,3,-0.0022309739142656326,0.003434094600379467,0.8522623777389526,-0.015552357770502567,0.002298880834132433
17,4,-0.0041605159640312195,0.0072412919253110886,0.8522612452507019,-0.013674680143594742,0.0038344443310052156
17,5,-0.0032957158982753754,0.005239101126790047,0.8522615432739258,-0.014812076464295387,0.008525685407221317
17,6,-0.0066229477524757385,0.006868475116789341,0.8522621393203735,-0.016509946435689926,0.004583460278809071
18,1,-3.725290298461914e-09,0.0021576015278697014,0.8522775173187256,-0.014581133611500263,-1.7636921256780624e-08
18,2,0.004641858860850334,0.002506962977349758,0.8523402810096741,-0.009591142646968365,0.001808451721444726
18,3,0.0017579765990376472,0.0035398579202592373,0.8523910045623779,-0.01144312508404255,0.003270094282925129
18,4,-0.004548790864646435,0.0018917359411716461,0.8524411916732788,-0.019399002194404602,0.006154939997941256
18,5,-0.00465608574450016,0.00390999112278223,0.8524909019470215,-0.01748901605606079,0.006538784597069025
18,6,-0.009867632761597633,0.0034760665148496628,0.8525461554527283,-0.02313557267189026,0.006776851136237383
19,1,1.955777406692505e-08,0.0021021110005676746,0.8525978922843933,-0.01462583988904953,1.8757418729364872e-08
19,2,-0.0010243002325296402,0.001206475542858243,0.8526422381401062,-0.016546664759516716,0.001839604927226901
19,3,-0.0035572699271142483,0.001669812947511673,0.8527422547340393,-0.018618259578943253,0.004866512957960367
19,4,-0.004663231782615185,0.0021896283142268658,0.8528868556022644,-0.019207242876291275,0.01054307073354721
19,5,-0.008901269175112247,0.002184073906391859,0.8530645370483398,-0.023454321548342705,0.012697944417595863
19,6,-0.009599373675882816,0.0014018863439559937,0.8532461524009705,-0.024938177317380905,0.016913825646042824
20,1,-1.4901161193847656e-08,0.0009494462283328176,0.8534237146377563,-0.015777673572301865,1.1845258995890617e-08
20,2,0.002528797835111618,0.0015119281597435474,0.8535642027854919,-0.012689132243394852,0.012687044218182564
20,3,0.0032626278698444366,0.002210302045568824,0.8537074327468872,-0.011259736493229866,0.020440952852368355
21,1,-1.210719347000122e-08,0.0020656785927712917,0.8538496494293213,-0.014652708545327187,1.983426045626402e-08
21,2,-0.0017616180703043938,0.0016873462591320276,0.8539708852767944,-0.016795020550489426,0.0035328143276274204
21,3,-0.005131189711391926,0.0009878661949187517,0.8540407419204712,-0.020865440368652344,0.002483807038515806
21,4,-0.0028161657974123955,0.0011448622681200504,0.8540886044502258,-0.018394356593489647,0.012627043761312962
21,5,-0.0031614406034350395,0.0015479939756914973,0.8541181087493896,-0.018337078392505646,0.018999749794602394
22,1,1.7695128917694092e-08,0.0017308869864791632,0.8541461825370789,-0.014976195059716702,2.0081643015146255e-09
22,2,0.014596840366721153,0.001958280336111784,0.8541545271873474,-0.00015214085578918457,0.018465980887413025
23,1,8.405186235904694e-08,0.0020953291095793247,0.854171633720398,-0.014595101587474346,-6.3300831243395805e-09
23,2,-0.003890012390911579,0.0014809509739279747,0.8542832136154175,-0.019101755693554878,0.0008952532662078738
23,3,-0.005524572916328907,0.0014071381883695722,0.8544381260871887,-0.02081315591931343,0.007007055915892124
23,4,-0.007717846427112818,0.0013984959805384278,0.8546409010887146,-0.023019034415483475,0.00657517509534955
23,5,-0.009936928749084473,0.0018563515041023493,0.8548728227615356,-0.024784792214632034,0.007082163356244564
23,6,-0.013158141635358334,0.0013427314115688205,0.855119526386261,-0.02852444536983967,0.008500861003994942
24,1,2.60770320892334e-08,0.0011820788495242596,0.8553755283355713,-0.015514824539422989,3.245077095925808e-09
24,2,0.004048346541821957,0.0010976111516356468,0.8556988835334778,-0.011557284742593765,0.008739698678255081
24,3,0.005320185795426369,0.0013568138238042593,0.8560382127761841,-0.010032866150140762,0.014903249219059944
24,4,-0.002537781372666359,0.0016099934000521898,0.8564093708992004,-0.01764489710330963,0.011432851664721966
24,5,-0.0054637594148516655,0.001605470897629857,0.8568203449249268,-0.020583420991897583,0.012152324430644512
24,6,-0.008282660506665707,0.0014596115797758102,0.8572565317153931,-0.023556694388389587,0.01256144791841507
25,1,-3.725290298461914e-09,0.001054178224876523,0.8577160835266113,-0.01567128859460354,3.4633558243513107e-09
25,2,-0.0031749941408634186,0.0009759892709553242,0.858147382736206,-0.018932878971099854,0.008784884586930275
25,3,-0.006896579638123512,0.0014464205596596003,0.8585458993911743,-0.02219180390238762,0.008774057030677795
25,4,-0.006684288382530212,0.001342501607723534,0.8589023947715759,-0.022090384736657143,0.010430000722408295
25,5,-0.008478181436657906,0.0012942131143063307,0.8592303395271301,-0.023938961327075958,0.012134289368987083
25,6,-0.011758249253034592,0.0008337157778441906,0.8595380783081055,-0.02768552675843239,0.01410104613751173
26,1,4.0978193283081055e-08,0.0011504743015393615,0.8598337173461914,-0.015599045902490616,-6.097252480685711e-09
26,2,-0.0051529984921216965,0.0011822003871202469,0.8601519465446472,-0.020726557821035385,0.0018027439946308732
26,3,-0.011333607137203217,0.000979260541498661,0.8604767322540283,-0.027116432785987854,0.007962385192513466
26,4,-0.011205095797777176,0.0008585901232436299,0.8607918620109558,-0.027114730328321457,0.017687126994132996
27,1,-2.3283064365386963e-09,0.0009831638308241963,0.8610867261886597,-0.015773585066199303,2.5596818886697292e-08
27,2,-0.003875636961311102,0.001792548457160592,0.8614514470100403,-0.018846934661269188,0.0022741444408893585
27,3,-0.006162161007523537,0.0009897127747535706,0.8618572950363159,-0.021944191306829453,0.007766177412122488
27,4,-0.008861523121595383,0.0020051496103405952,0.8622639775276184,-0.02363603189587593,0.007873411290347576
27,5,-0.009792765602469444,0.0008627966744825244,0.8626493811607361,-0.025717124342918396,0.007844507694244385
27,6,-0.012211846187710762,0.0016830546082928777,0.8630337715148926,-0.02732342854142189,0.010431470349431038
28,1,4.6566128730773926e-08,0.001137416809797287,0.8634071350097656,-0.015647172927856445,-4.059984348714352e-09
28,2,-0.00403929315507412,0.001086951931938529,0.8637608289718628,-0.01974385231733322,0.0031427592039108276
28,3,-0.007674270775169134,0.001513212569989264,0.8641007542610168,-0.022959178313612938,0.005991626065224409
28,4,-0.010777972638607025,0.0011801582295447588,0.8644155263900757,-0.026402052491903305,0.010515380650758743
28,5,-0.012452207505702972,0.0008631795644760132,0.8646805286407471,-0.0283984187990427,0.012611187994480133
28,6,-0.016333816573023796,0.0011286012595519423,0.8649094104766846,-0.032019056379795074,0.013819016516208649
29,1,1.6763806343078613e-08,0.0010164901614189148,0.8651153445243835,-0.01578403264284134,-2.6426278054714203e-08
29,2,-0.00619288207963109,0.0008874686318449676,0.8653639554977417,-0.02211078070104122,0.008752921596169472
29,3,-0.00836055539548397,0.0011249417439103127,0.8656518459320068,-0.024046573787927628,0.014898567460477352
29,4,-0.010797972790896893,0.0008070433977991343,0.8659391403198242,-0.026807468384504318,0.015910159796476364
30,1,-3.725290298461914e-08,0.0009413926163688302,0.8662258982658386,-0.01586342789232731,3.8853613659739494e-09
30,2,-0.002680830657482147,0.0009755748324096203,0.8665045499801636,-0.018515443429350853,0.009373584762215614
30,3,-0.005529027432203293,0.0012066278140991926,0.8667711615562439,-0.02113775908946991,0.010468389838933945
30,4,-0.0040762946009635925,0.0008566725300624967,0.867031455039978,-0.020040031522512436,0.015422981232404709
31,1,-4.6566128730773926e-09,0.0013546667760238051,0.8672511577606201,-0.015452665276825428,-5.820766091346741e-11
31,2,-0.004362192004919052,0.0017156073590740561,0.8675221800804138,-0.019459163770079613,-0.000373814080376178
31,3,-0.007138718850910664,0.001019526505842805,0.867859959602356,-0.0229383185505867,-0.0017166777979582548
31,4,-0.009567314758896828,0.0029465961270034313,0.8682018518447876,-0.023446470499038696,0.0025493071880191565
31,5,-0.010479907505214214,0.0008217217400670052,0.8685494661331177,-0.026490673422813416,0.008836140856146812
31,6,-0.011662270873785019,0.00259177153930068,0.8689297437667847,-0.025910357013344765,0.009989536367356777
32,1,-2.60770320892334e-08,0.0014694235287606716,0.8693107962608337,-0.015360459685325623,1.4260876923799515e-09
32,2,-0.003174683079123497,0.0033594470005482435,0.8696117401123047,-0.01665092073380947,-4.0042330510914326e-05
32,3,-0.006522580981254578,0.0015783648705109954,0.8698025941848755,-0.02178359404206276,-0.0001013072906062007
32,4,-0.007108420133590698,0.002931630238890648,0.8698918223381042,-0.02101789601147175,0.004972205031663179
32,5,-0.00653783418238163,0.00498898234218359,0.8698887825012207,-0.018389899283647537,0.006298263557255268
32,6,-0.009535342454910278,0.0008767701219767332,0.8698288798332214,-0.025498460978269577,0.005036897957324982
33,1,-2.514570951461792e-08,0.0021195742301642895,0.869719922542572,-0.014700833708047867,-2.291926648467779e-08
33,2,0.007107612676918507,0.0011273529380559921,0.8695868849754333,-0.008582844398915768,0.02370232157409191
34,1,-0.0,0.0028871174436062574,0.8694415092468262,-0.013910491950809956,2.4156179279088974e-08
34,2,-0.0012511759996414185,0.003110915655270219,0.869289219379425,-0.014934929087758064,0.0097751934081316
34,3,-0.002459052950143814,0.0028470740653574467,0.869127094745636,-0.01640351489186287,0.016443723812699318
35,1,-0.0,0.004655706230551004,0.8689635992050171,-0.012115292251110077,6.984919309616089e-09
35,2,-0.002769879996776581,0.004649768583476543,0.868817925453186,-0.014888298697769642,0.009096309542655945
35,3,-0.006136566400527954,0.004764747340232134,0.8686930537223816,-0.018137596547603607,0.010397093370556831
35,4,-0.0072007253766059875,0.0049570342525839806,0.8685849905014038,-0.019007381051778793,0.014442328363656998
35,5,-0.008901931345462799,0.00490175187587738,0.8684686422348022,-0.020761623978614807,0.020567912608385086
36,1,-7.450580596923828e-09,0.004880123306065798,0.8683390617370605,-0.011861462146043777,2.204615157097578e-08
36,2,-0.0012445375323295593,0.005100585520267487,0.8683263063430786,-0.012885283678770065,0.011094152927398682
36,3,-0.0038138553500175476,0.005019234027713537,0.868364691734314,-0.01553669199347496,0.013837158679962158
36,4,-0.00306045264005661,0.004818244371563196,0.8684646487236023,-0.014986207708716393,0.0174286887049675
37,1,-0.0,0.0028659398667514324,0.8686090111732483,-0.013863470405340195,-1.6065314412117004e-08
37,2,-0.002009693533182144,0.0029462261591106653,0.8687657117843628,-0.01579589582979679,0.010517211630940437
37,3,-0.004122581332921982,0.0028217858634889126,0.8689023852348328,-0.018035855144262314,0.012581607326865196
37,4,-0.007128924131393433,0.0028266836889088154,0.8690283298492432,-0.021039726212620735,0.009059304371476173
37,5,-0.010168630629777908,0.0027197599411010742,0.8691208958625793,-0.024188140407204628,0.011964836157858372
37,6,-0.012160129845142365,0.0026602731086313725,0.8692053556442261,-0.026240753009915352,0.023193472996354103
38,1,-1.862645149230957e-08,0.006912429817020893,0.8693230748176575,-0.009813363663852215,2.852175384759903e-09
38,2,-0.00027638301253318787,0.007123613730072975,0.8693990707397461,-0.009880006313323975,0.010991554707288742
38,3,-0.0020946338772773743,0.007270593661814928,0.8694241046905518,-0.011551760137081146,0.020395999774336815
39,1,3.725290298461914e-09,0.0054146284237504005,0.8694058060646057,-0.011295347474515438,2.473825588822365e-10
39,2,-0.0013180188834667206,0.005534750409424305,0.8694598078727722,-0.012494285590946674,0.010221736505627632
39,3,-0.005816720426082611,0.005960249807685614,0.8696013689041138,-0.016570208594202995,0.01361111644655466
39,4,-0.0036351829767227173,0.005798869766294956,0.8697793483734131,-0.014553473331034184,0.02272871322929859
40,1,3.725290298461914e-09,0.004029367584735155,0.8699759840965271,-0.01267416961491108,2.4301698431372643e-08
40,2,-0.004785971716046333,0.0039338646456599236,0.870236873626709,-0.017560657113790512,0.0019005839712917805
40,3,-0.007336422801017761,0.0032136256340891123,0.870527982711792,-0.020836936309933662,0.007732483558356762
40,4,-0.00812198780477047,0.0032906553242355585,0.8708402514457703,-0.02155146561563015,0.007703972049057484
40,5,-0.010152211412787437,0.003008489962667227,0.8711715340614319,-0.023870214819908142,0.008720621466636658
40,6,-0.009669989347457886,0.0027465978637337685,0.8715202808380127,-0.023656580597162247,0.01888396218419075
41,1,-0.0,0.008816568180918694,0.871873140335083,-0.007905958220362663,1.613807398825884e-08
41,2,-0.0031633786857128143,0.008555563166737556,0.8722036480903625,-0.011336680501699448,0.015775764361023903
42,1,-7.450580596923828e-09,0.006539137568324804,0.8725132942199707,-0.010178225114941597,-3.0122464522719383e-09
42,2,-0.0041625481098890305,0.0066055962815880775,0.8728074431419373,-0.014279943890869617,0.011774539016187191
42,3,-0.004109792411327362,0.00648820074275136,0.8730681538581848,-0.014349577948451042,0.019003305584192276
43,1,2.2351741790771484e-08,0.0030874076765030622,0.8733120560646057,-0.013627762906253338,7.683411240577698e-09
43,2,-0.000931665301322937,0.003169948235154152,0.8735609650611877,-0.014481673017144203,0.009089643135666847
43,3,-0.001398712396621704,0.0034418473951518536,0.8737826347351074,-0.01468106359243393,0.012432151474058628
43,4,-0.0028519555926322937,0.0029691981617361307,0.8739872574806213,-0.016610873863101006,0.013811676762998104
43,5,-0.005477357655763626,0.0029943427070975304,0.8741979598999023,-0.019215162843465805,0.01403474248945713
43,6,-0.007572803646326065,0.0031204780098050833,0.8744181990623474,-0.02118868939578533,0.013241572305560112
44,1,4.6566128730773926e-09,0.003075918648391962,0.874627947807312,-0.013646962121129036,-2.8798240236938e-08
44,2,-0.00248586293309927,0.0038729244843125343,0.8747801184654236,-0.015338733792304993,0.004281070549041033
44,3,-0.003200991079211235,0.00400728452950716,0.8748722076416016,-0.01592126488685608,0.009344108402729034
44,4,-0.00534040667116642,0.0030825596768409014,0.8749102354049683,-0.018986130133271217,0.010877791792154312
44,5,-0.007375819608569145,0.0034309886395931244,0.8748920559883118,-0.020672766491770744,0.010404841043055058
44,6,-0.00965274590998888,0.0031173659954220057,0.8748186826705933,-0.023261912167072296,0.009974151849746704
45,1,2.2351741790771484e-08,0.009126509539783001,0.874690055847168,-0.007580048404633999,-6.300979293882847e-09
45,2,-0.0041975826025009155,0.009288037195801735,0.8745989799499512,-0.01161438599228859,0.009198278188705444
45,3,-0.006385423243045807,0.009584013372659683,0.8745328187942505,-0.013504985719919205,0.02018868364393711
46,1,3.725290298461914e-09,0.005325495731085539,0.8744910955429077,-0.011359790340065956,-2.6047928258776665e-09
46,2,-0.0042980872094631195,0.00653933547437191,0.8744978308677673,-0.014444170519709587,0.008538984693586826
46,3,-0.0037214308977127075,0.0054237740114331245,0.8745411038398743,-0.01498390082269907,0.01993277296423912
47,1,-1.4901161193847656e-08,0.004940464161336422,0.8745863437652588,-0.011729166842997074,1.816079020500183e-08
47,2,-0.003552313894033432,0.005055295769125223,0.8746021389961243,-0.015166936442255974,0.0031862715259194374
47,3,-0.006218761205673218,0.004952262621372938,0.8745884299278259,-0.017936155200004578,0.013928042724728584
47,4,-0.006699498742818832,0.004509477876126766,0.8745517730712891,-0.018858976662158966,0.018937479704618454
48,1,-1.30385160446167e-08,0.005314359907060862,0.8745033740997314,-0.011336198076605797,2.1464074961841106e-08
48,2,-0.0021732747554779053,0.0049820952117443085,0.8744993805885315,-0.013841647654771805,0.006730222143232822
48,3,-0.004284149035811424,0.005279859062284231,0.8745070695877075,-0.015654904767870903,0.011266707442700863
48,4,-0.006730172783136368,0.005102862138301134,0.8745419979095459,-0.018278591334819794,0.008058072999119759
48,5,-0.008827870711684227,0.004789590835571289,0.8745812773704529,-0.020690307021141052,0.01609065756201744
49,1,-7.450580596923828e-09,0.01298212818801403,0.8746415376663208,-0.003653561696410179,-2.1827872842550278e-09
49,2,0.0012448355555534363,0.012449147179722786,0.8746823072433472,-0.0029424745589494705,0.011519942432641983
49,3,0.0007082056254148483,0.013458692468702793,0.8747085928916931,-0.0024700602516531944,0.01827719248831272
50,1,-1.6763806343078613e-08,0.009243248030543327,0.8747206926345825,-0.00737646222114563,-1.497392076998949e-08
50,2,-0.004103470593690872,0.010467387735843658,0.8747801780700684,-0.010256905108690262,0.005345480516552925
50,3,-0.00586278922855854,0.009467633441090584,0.8748738765716553,-0.01301775872707367,0.012868091464042664
50,4,-0.0056866127997636795,0.009054760448634624,0.8749988079071045,-0.013256828300654888,0.024539805948734283
51,1,3.725290298461914e-09,0.00565049983561039,0.8751558661460876,-0.010959954932332039,-1.3897079043090343e-08
51,2,-0.0037190336734056473,0.0072095682844519615,0.8754163980484009,-0.013124869205057621,0.007008401211351156
51,3,-0.003640679642558098,0.005192868411540985,0.8757615089416504,-0.015069764107465744,0.01094711571931839
51,4,-0.007207952439785004,0.009059414267539978,0.8761627674102783,-0.014778107404708862,0.008371016010642052
51,5,-0.009865762665867805,0.006621276494115591,0.8766001462936401,-0.019882356747984886,0.00926554761826992
51,6,-0.01248147338628769,0.007718796841800213,0.8770533800125122,-0.02140915021300316,0.011378481984138489
52,1,-7.450580596923828e-09,0.015764426440000534,0.8775234222412109,-0.0008734241127967834,-6.8248482421040535e-09
52,2,-0.00364004448056221,0.014664072543382645,0.8780407309532166,-0.005623623728752136,0.0023023856338113546
52,3,-0.00648343563079834,0.015704823657870293,0.8785699605941772,-0.007436297833919525,0.0015093592228367925
52,4,-0.007798880338668823,0.014609504491090775,0.879096508026123,-0.009857045486569405,0.003183481516316533
52,5,-0.010200146585702896,0.01513955183327198,0.8796331882476807,-0.01173844002187252,0.006107516586780548
52,6,-0.012088701128959656,0.015421586111187935,0.880179762840271,-0.013355322182178497,0.0078788623213768
53,1,4.6566128730773926e-09,0.012844957411289215,0.8807197213172913,-0.0038358690217137337,1.4872057363390923e-08
53,2,-0.005730210803449154,0.012963160872459412,0.881206214427948,-0.00945709552615881,0.0013526508118957281
53,3,-0.008013368584215641,0.011928305961191654,0.8816189169883728,-0.012782923877239227,0.010854734107851982
53,4,-0.009429028257727623,0.012113744392991066,0.8819625377655029,-0.01401965506374836,0.017578458413481712
54,1,-7.450580596923828e-09,0.012066105380654335,0.882253885269165,-0.004626145586371422,-1.1874362826347351e-08
54,2,-0.004287160933017731,0.013051401823759079,0.8825660943984985,-0.007933910936117172,0.006578845903277397
54,3,-0.004462778568267822,0.012251105159521103,0.882851779460907,-0.008915228769183159,0.01390933059155941
54,4,-0.009723618626594543,0.01246915478259325,0.8831093907356262,-0.01396289374679327,0.009478424675762653
54,5,-0.009854137897491455,0.012425148859620094,0.8833420276641846,-0.01414182037115097,0.01155019924044609
54,6,-0.010653920471668243,0.012161113321781158,0.8835756182670593,-0.01521005854010582,0.015589732676744461
55,1,-2.2351741790771484e-08,0.014159886166453362,0.8838080167770386,-0.0025441069155931473,-8.076312951743603e-09
55,2,-0.005730738863348961,0.015201635658740997,0.8840005397796631,-0.007236713543534279,0.004465935751795769
55,3,-0.0075005413964390755,0.013814957812428474,0.8841528296470642,-0.010396071709692478,0.014885208569467068
55,4,-0.011006488464772701,0.014437234960496426,0.884253978729248,-0.013281652703881264,0.016312867403030396
56,1,2.9802322387695312e-08,0.013395484536886215,0.8843034505844116,-0.0033001359552145004,3.1723175197839737e-09
56,2,-0.001971527934074402,0.012820249423384666,0.8843856453895569,-0.005848480388522148,0.018312964588403702
57,1,-1.30385160446167e-08,0.0192699134349823,0.8844771385192871,0.0025886613875627518,-6.490154191851616e-09
57,2,-0.006275281310081482,0.018723955377936363,0.8845411539077759,-0.004233771935105324,-0.0014044702984392643
57,3,-0.007513124495744705,0.01797768846154213,0.884549081325531,-0.006218031048774719,0.004082002677023411
57,4,-0.010055376216769218,0.01794380508363247,0.8845147490501404,-0.00879351794719696,0.0047094072215259075
57,5,-0.013401078060269356,0.01827407442033291,0.8844345211982727,-0.011807437986135483,0.005599718540906906
57,6,-0.013973431661725044,0.01705630123615265,0.8843216300010681,-0.01359543576836586,0.009219318628311157
58,1,-5.122274160385132e-09,0.022409353405237198,0.8841700553894043,0.0057515837252140045,-1.5817931853234768e-08
58,2,-0.001076508779078722,0.02170209214091301,0.8840311169624329,0.003970436751842499,0.011779921129345894
58,3,-0.002246131654828787,0.021768806502223015,0.8839163780212402,0.0028696898370981216,0.016246739774942398
59,1,1.4901161193847656e-08,0.016335034742951393,0.8838180303573608,-0.0002984069287776947,-6.708432920277119e-09
59,2,0.0030793026089668274,0.016110042110085487,0.8837645053863525,0.002556895837187767,0.015466700308024883
60,1,1.862645149230957e-08,0.02314900793135166,0.8837315440177917,0.006534874439239502,1.225271262228489e-08
60,2,-0.0027520209550857544,0.022524263709783554,0.8837094306945801,0.003158506006002426,0.001431256765499711
60,3,-0.004640717059373856,0.021269716322422028,0.8836753368377686,1.590326428413391e-05,0.00464375875890255
60,4,-0.009137388318777084,0.022317025810480118,0.8836379051208496,-0.0034327544271945953,0.004366373643279076
60,5,-0.010528545826673508,0.02052845060825348,0.8835728168487549,-0.006611263379454613,0.006759046111255884
60,6,-0.014522742480039597,0.021697014570236206,0.8834869265556335,-0.009435281157493591,0.007779897190630436
61,1,3.725290298461914e-09,0.022544069215655327,0.8833850026130676,0.0059541016817092896,1.7171259969472885e-09
61,2,-0.004392649978399277,0.023555593565106392,0.8832952976226807,0.0025746580213308334,0.007173785474151373
